0,0,5,15,0,0,0
0,0,7,156,0,0,0
0,0,107,1350,0,0,0
0,0,101,2097,0,0,0
0,0,10,870,0,0,0
0,0,2,173,0,0,0
0,0,0,5,0,0,0
